hhid,loginc,college,jchoice
7707,11.065,1,94
7708,11.515,1,48
7709,11.08,0,14
7710,11.394,0,162
7711,10.095,0,59
7712,11.198,0,173
7713,12.207,0,194
7714,11.502,1,167
7715,10.509,1,11
7716,11.487,1,96
7717,11.495,0,66
7718,10.972,1,49
7719,11.208,1,80
7720,10.934,0,100
7721,10.647,0,32
7722,11.157,0,67
7723,11.328,0,93
7724,11.775,0,154
7725,10.828,0,48
7726,11.59,0,95
7727,11.969,1,193
7728,10.832,1,75
7729,11.122,1,60
7730,11.028,1,126
7731,10.799,1,3
7732,10.675,0,107
7733,11.29,0,85
7734,11.163,1,193
7735,10.935,1,73
7736,10.306,0,52
7737,11.658,0,54
7738,11.036,1,119
7739,10.521,0,51
7740,10.8,1,149
7741,10.867,1,51
7742,11.046,0,44
7743,9.783,0,44
7744,10.731,0,48
7745,11.544,1,130
7746,10.436,0,6
7747,10.316,0,67
7748,10.436,1,58
7749,12.356,1,173
7750,10.823,0,26
7751,10.467,0,108
7752,11.182,1,161
7753,11.031,1,113
7754,11.356,0,116
7755,11.471,0,121
7756,11.787,1,176
7757,11.254,0,115
7758,10.916,1,31
7759,11.407,1,171
7760,10.711,1,175
7761,11.362,1,148
7762,10.651,0,37
7763,11.818,1,174
7764,11.04,0,107
7765,11.329,1,137
7766,10.711,0,64
7767,11.975,1,173
7768,11.252,0,140
7769,11.119,0,25
7770,12.277,1,179
7771,11.722,0,175
7772,11.179,0,157
7773,11.088,1,153
7774,11.87,1,159
7775,11.035,0,49
7776,11.394,1,157
7777,11.747,1,169
7778,11.741,1,174
7779,10.8,1,135
7780,10.898,1,85
7781,10.766,1,81
7782,10.028,1,27
7783,11.335,1,32
7784,11.303,0,148
7785,11.095,0,79
7786,11.243,0,37
7787,10.989,0,119
7788,11.748,0,162
7789,11.676,1,178
7790,10.106,0,20
7791,10.802,1,102
7792,11.481,1,130
7793,10.86,1,182
7794,11.67,1,155
7795,11.529,1,57
7796,11.089,0,86
7797,11.039,1,49
7798,11.429,1,147
7799,10.979,0,64
7800,11.216,0,92
7801,11.329,0,137
7802,10.841,0,13
7803,11.562,0,167
7804,11.243,1,98
7805,11.424,1,193
7806,11.364,0,164
7807,10.927,0,13
7808,11.487,1,100
7809,10.775,0,38
7810,12.139,1,164
7811,11.402,0,195
7812,11.942,0,152
7813,10.923,1,185
7814,10.662,0,105
7815,10.799,1,47
7816,11.073,1,173
7817,11.371,1,119
7818,9.773,0,67
7819,10.965,0,110
7820,11.068,1,110
7821,11.021,1,39
7822,10.905,1,151
7823,10.506,1,33
7824,10.888,0,140
7825,10.775,0,47
7826,10.207,0,23
7827,10.689,0,126
7828,11.664,1,144
7829,10.198,0,13
7830,11.426,1,105
7831,11.44,0,181
7832,11.094,0,58
7833,10.402,1,47
7834,11.287,0,151
7835,11.212,0,88
7836,10.705,0,34
7837,11.175,1,143
7838,11.868,0,102
7839,11.56,0,161
7840,10.71,1,58
7841,10.818,1,17
7842,11.564,1,165
7843,10.441,1,77
7844,10.629,0,19
7845,11.489,1,130
7846,10.755,0,71
7847,11.197,1,168
7848,11.216,0,143
7849,11.765,0,153
7850,10.885,0,11
7851,12.265,1,194
7852,11.294,1,77
7853,11.294,0,109
7854,12.022,0,149
7855,11.476,1,199
7856,10.947,1,98
7857,11.195,1,69
7858,11.086,0,46
7859,11.058,1,61
7860,11.467,0,48
7861,10.24,0,39
7862,10.935,1,74
7863,10.617,0,102
7864,11.423,1,197
7865,11.207,1,61
7866,11.007,0,49
7867,11.016,1,87
7868,11.046,0,94
7869,11.213,0,142
7870,11.396,1,174
7871,11.195,1,157
7872,10.784,1,144
7873,11.291,1,48
7874,10.321,0,65
7875,10.957,0,87
7876,10.899,1,80
7877,11.617,1,141
7878,11.356,1,138
7879,12.244,1,198
7880,10.599,1,49
7881,10.121,1,62
7882,11.522,0,139
7883,11.054,0,121
7884,11.374,0,96
7885,11.088,1,106
7886,11.371,1,172
7887,11.205,1,145
7888,11.081,0,163
7889,10.967,0,115
7890,11.052,1,99
7891,11.237,0,143
7892,11.486,1,190
7893,11.056,1,97
7894,11.206,0,114
7895,11.013,0,159
7896,11.884,0,151
7897,11.133,0,69
7898,12.251,0,195
7899,11.643,1,181
7900,10.597,0,68
7901,10.745,1,45
7902,10.194,0,27
7903,12.192,1,179
7904,11.909,0,170
7905,11.597,1,138
7906,10.318,1,67
7907,11.71,1,193
7908,10.545,0,3
7909,10.499,1,31
7910,10.672,1,3
7911,10.323,0,65
7912,12.03,1,193
7913,10.776,1,92
7914,10.655,1,85
7915,11.15,0,143
7916,10.832,0,56
7917,11.238,1,63
7918,10.969,0,80
7919,10.828,0,25
7920,11.555,0,130
7921,12.184,1,193
7922,10.781,0,11
7923,10.845,0,35
7924,11.082,1,118
7925,11.028,0,54
7926,11.093,1,190
7927,12.297,1,112
7928,11.276,1,174
7929,9.4937,0,37
7930,11.618,0,161
7931,11.502,1,193
7932,10.724,1,92
7933,11.366,1,187
7934,11.38,1,198
7935,10.77,1,133
7936,11.213,1,68
7937,11.94,1,191
7938,11.249,0,136
7939,11.635,1,135
7940,10.38,0,43
7941,10.313,1,92
7942,10.111,0,14
7943,11.525,0,169
7944,10.678,1,115
7945,10.961,0,42
7946,11.323,1,155
7947,11.569,0,183
7948,10.713,0,108
7949,11.885,1,122
7950,11.095,1,55
7951,11.159,0,42
7952,11.743,1,183
7953,11.976,1,155
7954,11.936,0,177
7955,9.9663,0,19
7956,11.162,0,98
7957,10.998,0,48
7958,10.922,1,15
7959,11.658,1,193
7960,10.801,1,67
7961,10.449,0,47
7962,10.725,1,30
7963,10.841,0,64
7964,10.846,1,30
7965,12.515,1,185
7966,11.354,1,67
7967,12.125,1,111
7968,10.676,0,38
7969,10.872,1,86
7970,11.312,1,124
7971,11.302,0,98
7972,10.917,1,82
7973,9.6558,0,2
7974,10.626,0,44
7975,10.931,1,40
7976,11.582,1,109
7977,10.879,1,40
7978,11.626,1,111
7979,11.001,0,84
7980,11.191,1,191
7981,11.154,1,85
7982,10.69,1,34
7983,10.971,0,63
7984,11.889,0,140
7985,11.9,1,181
7986,10.728,1,18
7987,11.056,1,137
7988,11.628,1,192
7989,10.793,1,93
7990,10.839,1,120
7991,11.019,1,55
7992,11.314,0,182
7993,10.614,0,19
7994,11.227,1,167
7995,10.697,1,45
7996,11.648,0,43
7997,11.212,0,62
7998,12.199,1,195
7999,10.857,1,39
8000,10.944,1,60
8001,11.373,0,147
8002,10.816,1,84
8003,12.376,1,193
8004,10.825,0,41
8005,10.354,0,64
8006,10.876,1,79
8007,12.047,0,121
8008,11.514,1,139
8009,11.294,0,85
8010,11.79,0,111
8011,10.788,0,94
8012,11.007,0,91
8013,10.749,0,21
8014,10.858,0,72
8015,11.807,1,151
8016,10.969,0,190
8017,11.107,1,87
8018,11.019,1,87
8019,10.761,0,59
8020,10.462,1,69
8021,10.055,1,58
8022,10.595,0,59
8023,11.073,1,60
8024,11.042,0,4
8025,10.834,0,118
8026,11.584,1,80
8027,11.103,1,56
8028,11.218,1,149
8029,10.827,0,165
8030,10.292,0,70
8031,11.873,1,185
8032,10.453,1,187
8033,10.358,0,41
8034,10.829,0,16
8035,11.919,1,200
8036,10.67,1,118
8037,11.137,1,186
8038,10.655,0,7
8039,10.062,0,24
8040,11.028,0,87
8041,10.72,0,75
8042,10.986,0,50
8043,11.26,1,153
8044,10.937,0,131
8045,11.469,1,183
8046,10.837,0,129
8047,10.707,0,73
8048,10.673,0,34
8049,10.859,1,15
8050,10.966,1,108
8051,11.011,0,66
8052,11.384,1,181
8053,11.572,1,146
8054,10.756,1,25
8055,11.269,1,161
8056,11.152,1,123
8057,10.761,1,24
8058,10.544,0,96
8059,10.763,0,84
8060,11.611,1,101
8061,10.647,0,65
8062,11.273,1,117
8063,12.098,1,137
8064,10.035,0,14
8065,11.208,0,71
8066,11.45,0,168
8067,11.339,0,59
8068,11.604,1,182
8069,10.63,0,14
8070,10.518,1,25
8071,10.692,1,167
8072,11.218,0,66
8073,11.065,1,117
8074,10.899,0,102
8075,10.843,1,72
8076,10.261,0,4
8077,12.009,0,182
8078,10.87,1,65
8079,10.524,1,176
8080,10.664,0,71
8081,10.785,0,60
8082,11.734,0,192
8083,11.726,1,160
8084,11.478,0,187
8085,11.688,0,164
8086,10.652,0,39
8087,11.225,0,113
8088,11.113,0,70
8089,11.354,1,115
8090,11.547,0,94
8091,11.681,0,112
8092,11.196,1,22
8093,11.501,0,60
8094,11.777,0,169
8095,11.094,0,42
8096,10.962,0,110
8097,10.438,0,23
8098,11.993,0,165
8099,10.981,1,3
8100,11.229,1,83
8101,11.861,1,138
8102,11.043,1,61
8103,10.985,1,144
8104,11.38,0,93
8105,10.729,1,87
8106,9.9452,0,11
8107,11.166,0,48
8108,11.36,1,197
8109,10.489,1,47
8110,10.005,1,5
8111,11.634,1,127
8112,10.664,0,58
8113,11.276,1,140
8114,11.152,1,132
8115,11.624,0,96
8116,11.373,1,113
8117,10.975,0,69
8118,10.854,1,134
8119,11.313,1,199
8120,11.85,1,199
8121,9.8915,0,12
8122,11.325,1,114
8123,10.21,1,7
8124,11.437,0,180
8125,11.319,0,188
8126,11.483,0,93
8127,11.753,1,155
8128,10.667,1,85
8129,11.627,0,175
8130,10.847,0,129
8131,11.864,0,152
8132,11.081,0,18
8133,10.534,0,23
8134,12.206,1,195
8135,11.5,0,62
8136,10.808,0,111
8137,11.534,1,148
8138,11.313,1,159
8139,10.975,1,130
8140,10.103,0,1
8141,10.455,0,14
8142,11.108,0,89
8143,10.766,0,98
8144,11.066,0,159
8145,10.505,0,11
8146,11.334,0,82
8147,11.427,1,159
8148,11,1,4
8149,10.595,1,163
8150,10.224,0,7
8151,11.246,1,132
8152,11.69,1,139
8153,11.048,0,58
8154,11.786,1,187
8155,10.769,1,131
8156,11.817,1,147
8157,11.039,1,135
8158,11.185,0,113
8159,11.358,0,119
8160,10.813,1,157
8161,11.098,0,57
8162,10.166,1,18
8163,10.517,0,54
8164,11.084,1,7
8165,11.571,0,115
8166,11.551,1,149
8167,10.817,0,109
8168,10.804,1,36
8169,11.754,0,188
8170,11.604,0,184
8171,11.581,0,24
8172,11.015,0,69
8173,11.848,0,174
8174,10.931,1,51
8175,10.664,0,14
8176,11.227,1,121
8177,10.984,1,113
8178,11.45,0,118
8179,11.267,0,57
8180,11.715,1,175
8181,11.477,1,185
8182,11.315,0,199
8183,11.835,1,163
8184,10.598,1,11
8185,12.255,1,192
8186,10.867,0,58
8187,11.027,1,53
8188,11.474,0,52
8189,10.972,1,151
8190,11.33,0,77
8191,12.244,1,177
8192,10.9,0,47
8193,10.765,1,109
8194,10.223,0,1
8195,11.793,1,162
8196,12.073,0,197
8197,11.832,0,186
8198,10.894,1,118
8199,10.283,1,51
8200,10.424,0,12
8201,11.595,1,180
8202,10.806,0,71
8203,11.228,0,177
8204,10.908,0,111
8205,11.322,0,130
8206,10.315,0,82
8207,11.659,1,98
8208,11.081,1,61
8209,11.189,0,195
8210,10.37,1,15
8211,12.232,1,197
8212,10.813,1,8
8213,10.663,0,29
8214,11.418,0,183
8215,11.447,1,88
8216,10.662,1,41
8217,11.709,1,160
8218,10.815,1,1
8219,11.225,0,170
8220,11.581,1,115
8221,11.616,0,161
8222,11.536,1,114
8223,11.063,0,36
8224,10.706,1,4
8225,10.538,1,5
8226,11.563,1,130
8227,11.144,1,130
8228,10.98,0,7
8229,11.257,1,5
8230,11.419,1,44
8231,10.6,0,6
8232,11.519,1,156
8233,11.792,1,197
8234,10.502,1,95
8235,11.215,0,113
8236,12.266,1,160
8237,10.89,0,71
8238,10.452,0,81
8239,11.421,0,101
8240,11.131,0,162
8241,10.718,0,20
8242,10.665,0,119
8243,11.518,1,125
8244,10.501,1,44
8245,10.941,0,148
8246,10.598,1,73
8247,11.031,0,41
8248,11.649,1,149
8249,10.146,0,58
8250,10.491,0,42
8251,11.152,1,110
8252,10.625,1,69
8253,12.249,1,182
8254,11.717,0,199
8255,11.541,1,195
8256,11.168,0,137
8257,10.801,1,81
8258,11.307,0,118
8259,11.026,0,41
8260,10.476,0,52
8261,11.8,1,200
8262,11.313,1,124
8263,10.778,1,63
8264,10.783,0,83
8265,11.086,0,49
8266,12.278,1,190
8267,11.281,0,161
8268,11.267,0,170
8269,10.379,0,29
8270,11.038,0,121
8271,11.79,1,133
8272,11.148,0,168
8273,10.853,1,90
8274,11.402,1,179
8275,11.683,0,175
8276,10.743,1,91
8277,11.4,1,179
8278,11.19,1,182
8279,10.716,1,56
8280,10.781,1,73
8281,11.757,1,190
8282,12.382,1,153
8283,10.575,0,3
8284,11.182,1,142
8285,11.711,1,173
8286,10.664,0,123
8287,11.063,1,144
8288,11.004,0,98
8289,11.033,1,157
8290,11.164,0,170
8291,11.888,0,197
8292,11.011,0,106
8293,10.326,1,10
8294,11.25,1,58
8295,10.121,1,7
8296,10.024,0,13
8297,10.493,0,113
8298,11.387,0,50
8299,10.257,1,78
8300,11.638,1,199
8301,10.01,0,11
8302,11.521,0,164
8303,11.02,0,94
8304,10.87,1,89
8305,11.362,0,151
8306,11.057,1,34
8307,11.53,1,82
8308,10.843,0,13
8309,10.528,0,15
8310,10.497,1,116
8311,10.875,0,69
8312,11.405,1,141
8313,11.119,0,118
8314,11.947,1,194
8315,11.479,0,181
8316,11.71,1,176
8317,11.952,1,170
8318,11.581,1,66
8319,11.328,0,30
8320,10.513,1,72
8321,11.006,0,10
8322,11.703,1,165
8323,10.929,0,150
8324,10.991,0,2
8325,10.903,0,32
8326,11.134,0,111
8327,11.076,0,39
8328,11.137,0,50
8329,11.291,0,179
8330,10.721,0,86
8331,10.898,1,90
8332,10.665,0,64
8333,10.531,0,89
8334,10.321,1,61
8335,12.106,1,130
8336,10.85,1,56
8337,10.938,0,69
8338,10.974,1,30
8339,11.271,1,116
8340,11.763,1,196
8341,11.732,1,116
8342,11.469,1,179
8343,10.65,1,52
8344,11.788,0,169
8345,11.229,1,97
8346,10.83,1,44
8347,11.261,0,121
8348,10.412,1,90
8349,10.833,1,146
8350,10.636,0,13
8351,11.448,0,173
8352,11.147,1,88
8353,11.875,0,200
8354,12.047,0,166
8355,11.999,1,180
8356,10.834,1,60
8357,10.077,1,21
8358,10.766,0,4
8359,10.693,1,120
8360,11.088,0,139
8361,11.629,0,131
8362,11.668,0,42
8363,11.098,0,159
8364,11.088,0,99
8365,10.622,0,4
8366,11.556,1,186
8367,11.598,0,152
8368,10.208,0,41
8369,10.845,1,9
8370,11.255,1,67
8371,11.276,1,127
8372,10.394,0,81
8373,11.588,0,140
8374,10.796,1,42
8375,10.718,0,30
8376,10.852,0,3
8377,11.128,1,27
8378,9.8213,0,78
8379,11.298,0,96
8380,10.317,1,28
8381,9.9571,1,2
8382,11.588,0,42
8383,9.9184,0,20
8384,10.814,0,89
8385,11.265,1,44
8386,11.653,0,191
8387,11.647,1,177
8388,11.845,0,186
8389,11.238,1,129
8390,11.005,1,73
8391,11.115,0,101
8392,10.579,0,4
8393,10.393,0,1
8394,10.519,1,84
8395,10.411,1,103
8396,11.699,1,172
8397,11.532,1,183
8398,10.396,1,63
8399,11.491,0,75
8400,10.685,0,88
8401,10.976,0,3
8402,10.487,1,69
8403,11.13,1,58
8404,11.884,1,184
8405,11.431,0,101
8406,10.63,1,34
8407,10.977,1,135
8408,10.455,0,65
8409,11.333,1,166
8410,10.697,0,15
8411,11,0,120
8412,11.511,1,147
8413,10.683,0,18
8414,10.643,0,17
8415,10.956,1,26
8416,11.7,1,173
8417,10.869,1,50
8418,10.108,0,120
8419,10.425,1,47
8420,10.601,1,84
8421,11.634,0,176
8422,11.043,1,158
8423,11.754,1,181
8424,11.48,0,44
8425,10.38,1,23
8426,10.366,1,44
8427,11.135,1,110
8428,11.346,1,69
8429,10.536,0,32
8430,11.129,1,113
8431,12.419,0,185
8432,11.261,0,90
8433,11.136,0,159
8434,11.99,1,85
8435,11.614,1,116
8436,11.513,0,165
8437,10.356,0,36
8438,11.262,1,172
8439,10.976,0,134
8440,11.213,1,65
8441,10.981,0,46
8442,10.946,0,89
8443,11.786,1,179
8444,12.171,0,171
8445,10.489,0,63
8446,11.522,0,149
8447,10.869,0,105
8448,11.286,1,111
8449,11.37,0,155
8450,11.01,1,69
8451,9.7975,0,32
8452,11.601,1,194
8453,11.418,0,144
8454,11.283,1,13
8455,10.521,0,101
8456,12.313,1,197
8457,10.916,0,98
8458,11.62,1,196
8459,11.278,0,166
8460,10.506,1,60
8461,10.603,0,107
8462,11.498,1,192
8463,11.552,0,158
8464,11.715,0,129
8465,10.985,0,72
8466,11.217,0,96
8467,12.016,1,167
8468,10.921,0,20
8469,10.343,0,56
8470,11.25,0,64
8471,11.422,0,152
8472,10.351,0,15
8473,11.05,1,69
8474,11.271,1,179
8475,11.622,1,120
8476,10.887,1,63
8477,11.32,0,94
8478,11.43,1,116
8479,11.47,1,155
8480,11.456,0,88
8481,11.28,0,43
8482,12.166,1,186
8483,11.033,0,62
8484,11.319,1,120
8485,12.003,1,138
8486,11.788,0,199
8487,10.693,0,17
8488,11.622,1,194
8489,11.907,0,103
8490,11.4,1,68
8491,11.258,1,183
8492,11.26,0,163
8493,11.861,1,123
8494,10.613,0,101
8495,11.811,1,130
8496,10.757,0,60
8497,11.683,1,179
8498,11.068,1,77
8499,11.435,1,200
8500,11.041,0,64
8501,10.827,0,171
8502,10.598,1,119
8503,10.899,1,145
8504,10.577,1,34
8505,11.591,0,32
8506,10.473,1,122
8507,11.114,0,159
8508,10.902,1,63
8509,10.755,1,65
8510,11.664,1,149
8511,10.796,1,61
8512,10.504,1,39
8513,10.475,0,12
8514,11.655,1,104
8515,11.403,1,166
8516,11.625,0,200
8517,10.87,1,40
8518,10.817,0,61
8519,11.825,1,128
8520,10.634,0,65
8521,10.657,1,118
8522,10.437,0,28
8523,11.841,0,158
8524,11.836,0,137
8525,10.74,0,126
8526,10.733,0,49
8527,10.981,0,117
8528,10.593,1,9
8529,11.328,0,109
8530,11.358,1,185
8531,10.514,1,30
8532,10.997,0,47
8533,10.709,1,52
8534,10.732,1,55
8535,9.5977,1,20
8536,10.216,0,75
8537,11.445,0,132
8538,11.76,1,163
8539,11.838,0,147
8540,11.221,1,147
8541,11.455,1,154
8542,11.105,1,105
8543,10.519,0,101
8544,11.23,0,74
8545,11.357,0,176
8546,10.327,1,45
8547,10.928,0,25
8548,11.073,0,83
8549,11.444,0,79
8550,11.196,0,39
8551,9.9489,0,5
8552,11.063,0,143
8553,10.588,0,30
8554,11.432,0,85
8555,10.805,0,29
8556,10.19,0,28
8557,10.571,0,9
8558,12.693,1,186
8559,11.176,0,167
8560,11.033,0,92
8561,11.115,1,75
8562,11.71,1,186
8563,11.004,0,170
8564,10.18,0,33
8565,11.366,1,166
8566,12.176,1,169
8567,11.578,1,151
8568,10.904,0,103
8569,10.586,1,91
8570,10.715,0,168
8571,11.032,0,58
8572,11.772,0,200
8573,11.681,1,178
8574,10.91,0,51
8575,11.418,0,168
8576,10.814,0,142
8577,11.01,0,81
8578,10.902,1,131
8579,11.156,1,72
8580,11.592,0,148
8581,11.041,0,100
8582,11.821,1,184
8583,9.9528,1,39
8584,12.122,0,85
8585,10.342,0,68
8586,11.718,1,147
8587,11.067,1,3
8588,10.069,1,2
8589,10.716,1,98
8590,11.703,0,181
8591,11.179,1,154
8592,10.573,1,57
8593,10.375,0,56
8594,11.837,1,198
8595,11.097,1,9
8596,11.449,1,79
8597,11.863,1,200
8598,11.326,1,128
8599,11.871,1,158
8600,11.229,0,106
8601,11.179,0,127
8602,11.44,0,183
8603,10.207,0,9
8604,10.569,1,16
8605,11.324,0,68
8606,11.549,0,150
8607,11.218,0,181
8608,11.564,1,164
8609,11.738,1,131
8610,11.066,0,79
8611,11.754,0,172
8612,11.311,0,161
8613,11.171,0,7
8614,9.7684,0,18
8615,10.151,1,60
8616,10.247,1,76
8617,11.207,0,183
8618,11.586,1,84
8619,10.653,0,135
8620,10.832,0,112
8621,10.364,0,45
8622,10.447,0,33
8623,11.099,0,69
8624,10.363,1,20
8625,12.073,0,195
8626,10.01,0,1
8627,10.891,1,65
8628,11.458,0,138
8629,11.113,0,73
8630,10.811,0,27
8631,10.763,0,12
8632,11.117,0,172
8633,11.176,1,143
8634,11.098,0,24
8635,10.119,0,55
8636,11.232,0,100
8637,10.411,0,40
8638,11.33,1,175
8639,10.086,0,18
8640,11.417,1,27
8641,11.241,0,123
8642,10.976,0,58
8643,10.756,0,22
8644,11.154,0,110
8645,12.412,1,129
8646,10.686,0,6
8647,11.668,1,195
8648,10.801,0,101
8649,12.275,1,192
8650,11.004,0,3
8651,11.262,0,80
8652,10.897,0,118
8653,11.165,0,79
8654,12.04,0,115
8655,11.112,0,52
8656,10.201,0,51
8657,11.088,0,151
8658,10.887,0,22
8659,10.961,1,40
8660,12.341,0,193
8661,11.351,0,44
8662,11.693,1,127
8663,11.533,1,193
8664,10.809,0,46
8665,11.271,1,119
8666,11.039,0,61
8667,11.261,0,194
8668,10.807,1,37
8669,11.455,0,40
8670,11.126,0,164
8671,11.93,1,193
8672,11.352,1,86
8673,10.926,1,123
8674,10.822,0,169
8675,9.8977,0,65
8676,11.295,0,125
8677,11.586,0,71
8678,10.834,0,92
8679,10.74,0,44
8680,10.51,1,55
8681,11.041,1,33
8682,11.1,1,25
8683,11.566,1,71
8684,10.978,1,145
8685,10.771,1,44
8686,10.739,0,89
8687,11.548,1,154
8688,11.526,1,50
8689,10.844,0,56
8690,10.513,0,41
8691,10.889,0,46
8692,11.186,0,108
8693,11.027,0,25
8694,10.393,0,7
8695,10.399,0,107
8696,11.212,0,108
8697,10.928,0,83
8698,11.883,1,171
8699,11.245,0,130
8700,12.123,1,195
8701,11.069,1,124
8702,10.406,0,51
8703,10.961,0,125
8704,10.818,1,54
8705,11.507,0,158
8706,10.157,0,18
8707,11.038,0,142
8708,11.323,1,118
8709,10.91,0,16
8710,10.853,0,7
8711,10.759,0,24
8712,10.406,0,29
8713,10.889,0,4
8714,11.006,1,104
8715,10.709,1,88
8716,11.585,1,101
8717,11.713,1,164
8718,10.928,0,41
8719,11.622,1,178
8720,12.047,0,198
8721,10.461,1,20
8722,11.139,1,84
8723,11.091,1,149
8724,11.228,1,157
8725,11.617,1,191
8726,11.2,1,107
8727,10.985,0,6
8728,11.452,0,196
8729,11.479,1,191
8730,11.414,0,75
8731,11.085,1,50
8732,10.436,0,52
8733,10.864,0,71
8734,10.901,1,49
8735,10.998,1,12
8736,10.252,0,9
8737,10.932,1,26
8738,12.116,1,188
8739,11.566,0,162
8740,10.759,0,42
8741,11.642,0,142
8742,11.293,1,92
8743,12.531,1,200
8744,11.143,0,21
8745,10.727,0,39
8746,11.639,1,82
8747,11.746,1,180
8748,11.741,0,131
8749,10.841,1,109
8750,11.817,0,178
8751,11.29,1,52
8752,11.556,1,195
8753,11.104,1,106
8754,11.325,0,118
8755,11.34,0,60
8756,11.384,1,172
8757,11.591,1,98
8758,12.046,1,170
8759,10.976,0,2
8760,11.267,1,113
8761,10.66,1,43
8762,11.491,0,121
8763,11.467,1,89
8764,10.807,0,90
8765,11.315,1,142
8766,9.9265,0,13
8767,11.297,0,122
8768,10.756,0,82
8769,11.962,1,143
8770,11.32,0,172
8771,10.922,1,47
8772,10.473,0,3
8773,12.066,1,194
8774,11.184,1,95
8775,11.491,0,66
8776,10.646,0,96
8777,10.898,0,62
8778,11.476,1,152
8779,10.472,1,23
8780,11.448,0,102
8781,11.011,0,123
8782,10.69,1,1
8783,11.29,0,138
8784,11.268,1,79
8785,11.148,1,53
8786,11.831,1,122
8787,11.572,0,163
8788,11.089,0,51
8789,11.656,0,181
8790,12.357,1,181
8791,11.253,1,191
8792,11.193,0,90
8793,11.198,1,111
8794,11.214,1,147
8795,12.524,1,182
8796,11.164,1,186
8797,11.385,0,167
8798,10.706,0,39
8799,12.197,1,137
8800,11.087,0,47
8801,10.933,0,19
8802,12.217,1,152
8803,11.354,1,75
8804,10.502,0,38
8805,11.127,0,155
8806,10.985,0,55
8807,10.241,0,8
8808,11.238,0,71
8809,11.164,1,167
8810,11.257,0,71
8811,10.164,0,49
8812,11.815,1,191
8813,11.12,0,33
8814,11.525,1,96
8815,11.204,1,135
8816,11.016,0,26
8817,11.002,1,2
8818,10.73,0,91
8819,11.262,1,128
8820,11.342,1,176
8821,10.692,0,76
8822,11.132,0,189
8823,10.945,1,146
8824,12.066,1,161
8825,11.328,0,164
8826,12.201,1,198
8827,10.203,0,24
8828,10.205,1,11
8829,10.932,0,50
8830,10.959,0,82
8831,12.177,1,148
8832,11.013,1,101
8833,10.604,0,64
8834,11.47,0,123
8835,11.068,1,121
8836,11.144,0,103
8837,10.796,0,39
8838,10.063,0,28
8839,11.773,1,141
8840,11.874,0,146
8841,10.335,1,10
8842,11.774,1,192
8843,10.911,0,2
8844,12.01,0,164
8845,11.216,0,184
8846,10.8,0,109
8847,11.916,1,125
8848,11.554,1,114
8849,10.632,0,63
8850,11.368,1,144
8851,11.148,0,30
8852,11.669,0,114
8853,11.234,0,193
8854,11.339,1,144
8855,11.508,1,134
8856,10.669,1,13
8857,10.681,0,102
8858,11.882,0,188
8859,11.532,0,191
8860,11.004,0,145
8861,11.283,1,19
8862,10.416,1,34
8863,10.872,1,103
8864,11.144,1,65
8865,11.088,0,82
8866,11.415,1,100
8867,11.45,1,167
8868,11.081,1,18
8869,10.595,0,6
8870,11.866,0,199
8871,11.417,1,72
8872,10.823,0,35
8873,11.347,1,123
8874,11.651,1,195
8875,9.9679,0,16
8876,10.868,1,43
8877,10.884,0,137
8878,11.259,0,114
8879,10.786,0,19
8880,11.648,1,170
8881,10.965,1,160
8882,11.378,1,87
8883,10.604,0,12
8884,10.191,0,21
8885,11.381,0,127
8886,11.334,1,128
8887,11.192,1,176
8888,10.542,0,64
8889,11.442,0,140
8890,10.873,1,92
8891,11.696,0,88
8892,11.164,1,144
8893,10.443,1,30
8894,11.329,1,17
8895,10.466,0,22
8896,11.081,0,41
8897,11.459,1,64
8898,11.626,0,117
8899,11.25,0,70
8900,10.203,1,99
8901,11.028,0,42
8902,10.038,0,57
8903,10.635,0,125
8904,11.834,1,148
8905,11.127,0,21
8906,10.863,0,149
8907,11.216,1,33
8908,10.934,0,82
8909,11.299,1,118
8910,10.618,0,131
8911,10.644,1,127
8912,11.087,1,95
8913,11.461,1,124
8914,11.187,0,139
8915,11.153,0,126
8916,9.6115,0,32
8917,11.473,0,132
8918,10.296,0,9
8919,11.326,1,142
8920,11.521,1,173
8921,11.258,0,117
8922,11.338,1,152
8923,11.28,0,173
8924,10.98,1,66
8925,11.344,0,157
8926,11.015,1,140
8927,11.269,1,136
8928,10.922,0,75
8929,10.489,1,5
8930,10.778,1,143
8931,10.432,0,53
8932,12.272,0,167
8933,10.85,0,3
8934,11.665,1,145
8935,12.265,1,187
8936,10.559,0,43
8937,10.359,0,99
8938,10.382,0,58
8939,11.171,1,16
8940,11.908,1,113
8941,11.182,1,86
8942,11.236,0,147
8943,10.796,1,26
8944,11.405,0,139
8945,10.544,1,59
8946,11.46,1,180
8947,11.586,1,168
8948,10.789,1,115
8949,11.351,0,71
8950,10.418,1,51
8951,10.373,0,14
8952,11.094,1,115
8953,11.266,0,5
8954,10.868,1,49
8955,10.479,0,62
8956,11.244,0,84
8957,10.927,0,17
8958,10.64,0,22
8959,11.09,0,80
8960,10.27,0,94
8961,11.152,0,59
8962,11.044,1,116
8963,9.7379,0,74
8964,10.301,0,62
8965,11.085,1,140
8966,11.251,0,60
8967,10.604,1,24
8968,11.858,1,146
8969,10.664,1,31
8970,10.748,0,13
8971,11.389,0,112
8972,11.242,1,104
8973,11.219,1,67
8974,11.294,1,200
8975,11.538,0,93
8976,10.774,1,7
